id,created_at,text
b'826266811565961218',01/31/2017,b'Congratulations to @BitPesa on raising $2.5mm to build out bitcoin-enabled cross-border payments https://t.co/IbQoSuFVou via @CoinDesk'
b'825135150363062272',01/28/2017,"b'Bosch, Cisco, Gemalto and More: Tech Giants Team For Blockchain-IoT https://t.co/oQrIL6e4Pi via @CoinDesk'"
b'825135047225126912',01/28/2017,"b""RT @ChronicledInc: We're so excited to be working with this incredible team of #innovators on the #opensource future of #blockchain &amp; #IoT!\xe2\x80\xa6"""
b'824635340673593344',01/26/2017,b'@Bitstamp congrats on bringing hundreds of new investors in! https://t.co/kHTNz5DwEr'
b'818827448871632896',01/10/2017,b'RT @Bitstamp: Bitstamp is announcing trading of @Ripple\xe2\x80\x99s #XRP today! Full trading is going to be available on January 17 https://t.co/jyUx\xe2\x80\xa6'
b'816491657747001344',01/04/2017,b'Congrats to @BitPagos on raising $1.9mm -- rebranding as Ripio.\n\nhttps://t.co/pmrM7wE0lk via @CoinDesk'
b'816009274228817920',01/02/2017,b'RT @PanteraCapital: A new order of magnitude to celebrate a New Year.  #bitcoinonethousand https://t.co/4kUIxLsUBN'
b'813886392921010177',12/27/2016,"b'RT @PanteraCapital: As transactions per day increase, so does price #Bitcoin #Fundamentals https://t.co/xsnNcvJJS4'"
b'807617080979636225',12/10/2016,b'RT @veradittakit: Andreessen Horowitz And Union Square Ventures Invest $10 Million In New Digital Assets Hedge Fund - Forbes https://t.co/P\xe2\x80\xa6'
b'795896226042363904',11/08/2016,"b'RT @blockchainolog: Impressive investment panel #BlockchainMoney, ""It\'s time to invest in #Blockchain startups""  @startupeddy @dan_pantera\xe2\x80\xa6'"
b'794593221733060609',11/04/2016,"b""RT @rogerkver: If you're in #London this weekend, come meet me and lots of others at the @blockchainmoney Bitcoin conference! https://t.co/\xe2\x80\xa6"""
b'793845636076449792',11/02/2016,b'Digital money: Known unknown.  #Zcash https://t.co/i2TKY1rC44 via @TheEconomist'
b'792412183724302336',10/29/2016,b'@hernzzzzzz  Yes.  We invested in the seed round.'
b'792205232960737280',10/29/2016,"b""RT @el33th4xor: I never thought I'd see day when people would line up to purchase a zero knowledge proof. #Zcash"""
b'792079581939249152',10/28/2016,"b'@piramida Yes, formidable advantages.'"
b'792071139203833856',10/28/2016,b'@filesofnerds  GPU encourages decentralization.  ASIC mining may end up with a duopoly of miners.'
